GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,BDP001
G0500030,1960,Arkansas,50,Ashley,30,Ashley,24220
G0500030,1970,Arkansas,5,Ashley,3,Ashley,24976
G0500030,1980,Arkansas,5,Ashley,3,ASHLEY COUNTY,26538
G0500030,1990,Arkansas,5,Ashley,3,Ashley County,24319
G0500030,2000,Arkansas,5,Ashley,3,Ashley County,24209
G0500030,2010,Arkansas,5,Ashley County,3,Ashley County,21853
G0500050,1930,Arkansas,50,Baxter,50,Baxter,9519
G0500050,1940,Arkansas,50,Baxter,50,Baxter,10281
G0500050,1950,Arkansas,50,Baxter,50,Baxter,11683
G0500050,1880,Arkansas,50,Baxter,50,Baxter,6004
G0500050,1890,Arkansas,50,Baxter,50,Baxter,8527
G0500050,1900,Arkansas,50,Baxter,50,Baxter,9298
G0500050,1910,Arkansas,50,Baxter,50,Baxter,10389
G0500050,1920,Arkansas,50,Baxter,50,Baxter,10216
G0500050,1930,Arkansas,50,Baxter,50,Baxter,9519
G0500050,1940,Arkansas,50,Baxter,50,Baxter,10281
G0500050,1950,Arkansas,50,Baxter,50,Baxter,11683
G0500050,1960,Arkansas,50,Baxter,50,Baxter,9943
G0500050,1970,Arkansas,5,Baxter,5,Baxter,15319
G0500050,1980,Arkansas,5,Baxter,5,BAXTER COUNTY,27409
G0500050,1990,Arkansas,5,Baxter,5,Baxter County,31186
G0500050,2000,Arkansas,5,Baxter,5,Baxter County,38386
G0500050,2010,Arkansas,5,Baxter County,5,Baxter County,41513
G0500070,1930,Arkansas,50,Benton,70,Benton,35253
G0500070,1940,Arkansas,50,Benton,70,Benton,36148
G0500070,1950,Arkansas,50,Benton,70,Benton,38076
G0500070,1840,Arkansas,50,Benton,70,Benton,2228
G0500070,1850,Arkansas,50,Benton,70,Benton,3710
G0500070,1860,Arkansas,50,Benton,70,Benton,9306
G0500070,1870,Arkansas,50,Benton,70,Benton,13831
G0500070,1880,Arkansas,50,Benton,70,Benton,20328
G0500070,1890,Arkansas,50,Benton,70,Benton,27716
G0500070,1900,Arkansas,50,Benton,70,Benton,31611
G0500070,1910,Arkansas,50,Benton,70,Benton,33389
G0500070,1920,Arkansas,50,Benton,70,Benton,36253
G0500070,1930,Arkansas,50,Benton,70,Benton,35253
G0500070,1940,Arkansas,50,Benton,70,Benton,36148
G0500070,1950,Arkansas,50,Benton,70,Benton,38076
G0500070,1960,Arkansas,50,Benton,70,Benton,36272
G0500070,1970,Arkansas,5,Benton,7,Benton,50476
G0500070,1980,Arkansas,5,Benton,7,BENTON COUNTY,78115
G0500070,1990,Arkansas,5,Benton,7,Benton County,97499
G0500070,2000,Arkansas,5,Benton,7,Benton County,153406
G0500070,2010,Arkansas,5,Benton County,7,Benton County,221339
G0500090,1930,Arkansas,50,Boone,90,Boone,14937
G0500090,1940,Arkansas,50,Boone,90,Boone,15860
G0500090,1950,Arkansas,50,Boone,90,Boone,16260
G0500090,1870,Arkansas,50,Boone,90,Boone,7032
G0500090,1880,Arkansas,50,Boone,90,Boone,12146
G0500090,1890,Arkansas,50,Boone,90,Boone,15816
G0500090,1900,Arkansas,50,Boone,90,Boone,16396
G0500090,1910,Arkansas,50,Boone,90,Boone,14318
G0500090,1920,Arkansas,50,Boone,90,Boone,16098
G0500090,1930,Arkansas,50,Boone,90,Boone,14937
G0500090,1940,Arkansas,50,Boone,90,Boone,15860
G0500090,1950,Arkansas,50,Boone,90,Boone,16260
G0500090,1960,Arkansas,50,Boone,90,Boone,16116
G0500090,1970,Arkansas,5,Boone,9,Boone,19073
G0500090,1980,Arkansas,5,Boone,9,BOONE COUNTY,26067
G0500090,1990,Arkansas,5,Boone,9,Boone County,28297
G0500090,2000,Arkansas,5,Boone,9,Boone County,33948
G0500090,2010,Arkansas,5,Boone County,9,Boone County,36903
G0500110,1930,Arkansas,50,Bradley,110,Bradley,17494
G0500110,1940,Arkansas,50,Bradley,110,Bradley,18097
G0500110,1950,Arkansas,50,Bradley,110,Bradley,15987
G0500110,1850,Arkansas,50,Bradley,110,Bradley,3829
G0500110,1860,Arkansas,50,Bradley,110,Bradley,8388
G0500110,1870,Arkansas,50,Bradley,110,Bradley,8646
G0500110,1880,Arkansas,50,Bradley,110,Bradley,6285
G0500110,1890,Arkansas,50,Bradley,110,Bradley,7972
G0500110,1900,Arkansas,50,Bradley,110,Bradley,9651
G0500110,1910,Arkansas,50,Bradley,110,Bradley,14518
G0500110,1920,Arkansas,50,Bradley,110,Bradley,15970
G0500110,1930,Arkansas,50,Bradley,110,Bradley,17494
G0500110,1940,Arkansas,50,Bradley,110,Bradley,18097
G0500110,1950,Arkansas,50,Bradley,110,Bradley,15987
G0500110,1960,Arkansas,50,Bradley,110,Bradley,14029
G0500110,1970,Arkansas,5,Bradley,11,Bradley,12778
G0500110,1980,Arkansas,5,Bradley,11,BRADLEY COUNTY,13803
G0500110,1990,Arkansas,5,Bradley,11,Bradley County,11793
G0500110,2000,Arkansas,5,Bradley,11,Bradley County,12600
G0500110,2010,Arkansas,5,Bradley County,11,Bradley County,11508
G0500130,1930,Arkansas,50,Calhoun,130,Calhoun,9752
G0500130,1940,Arkansas,50,Calhoun,130,Calhoun,9636
G0500130,1950,Arkansas,50,Calhoun,130,Calhoun,7132
G0500130,1860,Arkansas,50,Calhoun,130,Calhoun,4103
G0500130,1870,Arkansas,50,Calhoun,130,Calhoun,3853
G0500130,1880,Arkansas,50,Calhoun,130,Calhoun,5671
G0500130,1890,Arkansas,50,Calhoun,130,Calhoun,7267
G0500130,1900,Arkansas,50,Calhoun,130,Calhoun,8539
G0500130,1910,Arkansas,50,Calhoun,130,Calhoun,9894
G0500130,1920,Arkansas,50,Calhoun,130,Calhoun,11807
G0500130,1930,Arkansas,50,Calhoun,130,Calhoun,9752
G0500130,1940,Arkansas,50,Calhoun,130,Calhoun,9636
G0500130,1950,Arkansas,50,Calhoun,130,Calhoun,7132
G0500130,1960,Arkansas,50,Calhoun,130,Calhoun,5991
G0500130,1970,Arkansas,5,Calhoun,13,Calhoun,5573
G0500130,1980,Arkansas,5,Calhoun,13,CALHOUN COUNTY,6079
G0500130,1990,Arkansas,5,Calhoun,13,Calhoun County,5826
G0500130,2000,Arkansas,5,Calhoun,13,Calhoun County,5744
G0500130,2010,Arkansas,5,Calhoun County,13,Calhoun County,5368
G0500150,1930,Arkansas,50,Carroll,150,Carroll,15820
G0500150,1940,Arkansas,50,Carroll,150,Carroll,14737
G0500150,1950,Arkansas,50,Carroll,150,Carroll,13244
G0500150,1840,Arkansas,50,Carroll,150,Carroll,2844
G0500150,1850,Arkansas,50,Carroll,150,Carroll,4614
G0500150,1860,Arkansas,50,Carroll,150,Carroll,9383
G0500150,1870,Arkansas,50,Carroll,150,Carroll,5780
G0500150,1880,Arkansas,50,Carroll,150,Carroll,13337
G0500150,1890,Arkansas,50,Carroll,150,Carroll,17288
G0500150,1900,Arkansas,50,Carroll,150,Carroll,18848
G0500150,1910,Arkansas,50,Carroll,150,Carroll,16829
G0500150,1920,Arkansas,50,Carroll,150,Carroll,17786
G0500150,1930,Arkansas,50,Carroll,150,Carroll,15820
G0500150,1940,Arkansas,50,Carroll,150,Carroll,14737
G0500150,1950,Arkansas,50,Carroll,150,Carroll,13244
G0500150,1960,Arkansas,50,Carroll,150,Carroll,11284
G0500150,1970,Arkansas,5,Carroll,15,Carroll,12301
G0500150,1980,Arkansas,5,Carroll,15,CARROLL COUNTY,16203
G0500150,1990,Arkansas,5,Carroll,15,Carroll County,18654
G0500150,2000,Arkansas,5,Carroll,15,Carroll County,25357
G0500150,2010,Arkansas,5,Carroll County,15,Carroll County,27446
G0500170,1930,Arkansas,50,Chicot,170,Chicot,22646
G0500170,1940,Arkansas,50,Chicot,170,Chicot,27452
G0500170,1950,Arkansas,50,Chicot,170,Chicot,22306
G0500170,1840,Arkansas,50,Chicot,170,Chicot,3806
G0500170,1850,Arkansas,50,Chicot,170,Chicot,5115
G0500170,1860,Arkansas,50,Chicot,170,Chicot,9234
G0500170,1870,Arkansas,50,Chicot,170,Chicot,7214
G0500170,1880,Arkansas,50,Chicot,170,Chicot,10117
G0500170,1890,Arkansas,50,Chicot,170,Chicot,11419
G0500170,1900,Arkansas,50,Chicot,170,Chicot,14528
G0500170,1910,Arkansas,50,Chicot,170,Chicot,21987
G0500170,1920,Arkansas,50,Chicot,170,Chicot,21749
G0500170,1930,Arkansas,50,Chicot,170,Chicot,22646
G0500170,1940,Arkansas,50,Chicot,170,Chicot,27452
G0500170,1950,Arkansas,50,Chicot,170,Chicot,22306
G0500170,1960,Arkansas,50,Chicot,170,Chicot,18990
G0500170,1970,Arkansas,5,Chicot,17,Chicot,18164
G0500170,1980,Arkansas,5,Chicot,17,CHICOT COUNTY,17793
G0500170,1990,Arkansas,5,Chicot,17,Chicot County,15713
G0500170,2000,Arkansas,5,Chicot,17,Chicot County,14117
G0500170,2010,Arkansas,5,Chicot County,17,Chicot County,11800
G0500190,1930,Arkansas,50,Clark,190,Clark,24932
G0500190,1940,Arkansas,50,Clark,190,Clark,24402
G0500190,1950,Arkansas,50,Clark,190,Clark,22998
G0500190,1840,Arkansas,50,Clark,190,Clark,2309
G0500190,1850,Arkansas,50,Clark,190,Clark,4070
G0500190,1860,Arkansas,50,Clark,190,Clark,9735
G0500190,1870,Arkansas,50,Clark,190,Clark,11953
G0500190,1880,Arkansas,50,Clark,190,Clark,15771
G0500190,1890,Arkansas,50,Clark,190,Clark,20997
G0500190,1900,Arkansas,50,Clark,190,Clark,21289
G0500190,1910,Arkansas,50,Clark,190,Clark,23686
G0500190,1920,Arkansas,50,Clark,190,Clark,25632
G0500190,1930,Arkansas,50,Clark,190,Clark,24932
G0500190,1940,Arkansas,50,Clark,190,Clark,24402
G0500190,1950,Arkansas,50,Clark,190,Clark,22998
G0500190,1960,Arkansas,50,Clark,190,Clark,20950
G0500190,1970,Arkansas,5,Clark,19,Clark,21537
G0500190,1980,Arkansas,5,Clark,19,CLARK COUNTY,23326
G0500190,1990,Arkansas,5,Clark,19,Clark County,21437
G0500190,2000,Arkansas,5,Clark,19,Clark County,23546
G0500190,2010,Arkansas,5,Clark County,19,Clark County,22995
G0500210,1930,Arkansas,50,Clay,210,Clay,27278
G0500210,1940,Arkansas,50,Clay,210,Clay,28386
G0500210,1950,Arkansas,50,Clay,210,Clay,26674
G0500210,1880,Arkansas,50,Clay,210,Clay,7213
G0500210,1890,Arkansas,50,Clay,210,Clay,12200
G0500210,1900,Arkansas,50,Clay,210,Clay,15886
G0500210,1910,Arkansas,50,Clay,210,Clay,23690
G0500210,1920,Arkansas,50,Clay,210,Clay,27276
G0500210,1930,Arkansas,50,Clay,210,Clay,27278
G0500210,1940,Arkansas,50,Clay,210,Clay,28386
G0500210,1950,Arkansas,50,Clay,210,Clay,26674
G0500210,1960,Arkansas,50,Clay,210,Clay,21258
G0500210,1970,Arkansas,5,Clay,21,Clay,18771
G0500210,1980,Arkansas,5,Clay,21,CLAY COUNTY,20616
G0500210,1990,Arkansas,5,Clay,21,Clay County,18107
G0500210,2000,Arkansas,5,Clay,21,Clay County,17609
G0500210,2010,Arkansas,5,Clay County,21,Clay County,16083
G0500230,1930,Arkansas,50,Cleburne,230,Cleburne,11373
G0500230,1940,Arkansas,50,Cleburne,230,Cleburne,13134
G0500230,1950,Arkansas,50,Cleburne,230,Cleburne,11487
G0500230,1890,Arkansas,50,Cleburne,230,Cleburne,7884
G0500230,1900,Arkansas,50,Cleburne,230,Cleburne,9628
G0500230,1910,Arkansas,50,Cleburne,230,Cleburne,11903
G0500230,1920,Arkansas,50,Cleburne,230,Cleburne,12696
G0500230,1930,Arkansas,50,Cleburne,230,Cleburne,11373
G0500230,1940,Arkansas,50,Cleburne,230,Cleburne,13134
G0500230,1950,Arkansas,50,Cleburne,230,Cleburne,11487
G0500230,1960,Arkansas,50,Cleburne,230,Cleburne,9059
G0500230,1970,Arkansas,5,Cleburne,23,Cleburne,10349
G0500230,1980,Arkansas,5,Cleburne,23,CLEBURNE COUNTY,16909
G0500230,1990,Arkansas,5,Cleburne,23,Cleburne County,19411
G0500230,2000,Arkansas,5,Cleburne,23,Cleburne County,24046
G0500230,2010,Arkansas,5,Cleburne County,23,Cleburne County,25970
G0500250,1930,Arkansas,50,Cleveland,250,Cleveland,12744
G0500250,1940,Arkansas,50,Cleveland,250,Cleveland,12570
G0500250,1950,Arkansas,50,Cleveland,250,Cleveland,8956
G0500250,1890,Arkansas,50,Cleveland,250,Cleveland,11362
G0500250,1900,Arkansas,50,Cleveland,250,Cleveland,11620
G0500250,1910,Arkansas,50,Cleveland,250,Cleveland,13481
G0500250,1920,Arkansas,50,Cleveland,250,Cleveland,12260
G0500250,1930,Arkansas,50,Cleveland,250,Cleveland,12744
G0500250,1940,Arkansas,50,Cleveland,250,Cleveland,12570
G0500250,1950,Arkansas,50,Cleveland,250,Cleveland,8956
G0500250,1960,Arkansas,50,Cleveland,250,Cleveland,6944
G0500250,1970,Arkansas,5,Cleveland,25,Cleveland,6605
G0500250,1980,Arkansas,5,Cleveland,25,CLEVELAND COUNTY,7868
G0500250,1990,Arkansas,5,Cleveland,25,Cleveland County,7781
G0500250,2000,Arkansas,5,Cleveland,25,Cleveland County,8571
G0500250,2010,Arkansas,5,Cleveland County,25,Cleveland County,8689
G0500270,1930,Arkansas,50,Columbia,270,Columbia,27320
G0500270,1940,Arkansas,50,Columbia,270,Columbia,29822
G0500270,1950,Arkansas,50,Columbia,270,Columbia,28770
G0500270,1860,Arkansas,50,Columbia,270,Columbia,12449
G0500270,1870,Arkansas,50,Columbia,270,Columbia,11397
G0500270,1880,Arkansas,50,Columbia,270,Columbia,14090
G0500270,1890,Arkansas,50,Columbia,270,Columbia,19893
G0500270,1900,Arkansas,50,Columbia,270,Columbia,22077
G0500270,1910,Arkansas,50,Columbia,270,Columbia,23820
G0500270,1920,Arkansas,50,Columbia,270,Columbia,27670
G0500270,1930,Arkansas,50,Columbia,270,Columbia,27320
G0500270,1940,Arkansas,50,Columbia,270,Columbia,29822
G0500270,1950,Arkansas,50,Columbia,270,Columbia,28770
G0500270,1960,Arkansas,50,Columbia,270,Columbia,26400
G0500270,1970,Arkansas,5,Columbia,27,Columbia,25952
G0500270,1980,Arkansas,5,Columbia,27,COLUMBIA COUNTY,26644
G0500270,1990,Arkansas,5,Columbia,27,Columbia County,25691
G0500270,2000,Arkansas,5,Columbia,27,Columbia County,25603
G0500270,2010,Arkansas,5,Columbia County,27,Columbia County,24552
G0500290,1930,Arkansas,50,Conway,290,Conway,21949
G0500290,1940,Arkansas,50,Conway,290,Conway,21536
G0500290,1950,Arkansas,50,Conway,290,Conway,18137
G0500290,1840,Arkansas,50,Conway,290,Conway,2892
G0500290,1850,Arkansas,50,Conway,290,Conway,3583
G0500290,1860,Arkansas,50,Conway,290,Conway,6697
G0500290,1870,Arkansas,50,Conway,290,Conway,8112
G0500290,1880,Arkansas,50,Conway,290,Conway,12755
G0500290,1890,Arkansas,50,Conway,290,Conway,19459
G0500290,1900,Arkansas,50,Conway,290,Conway,19772
G0500290,1910,Arkansas,50,Conway,290,Conway,22729
G0500290,1920,Arkansas,50,Conway,290,Conway,22578
G0500290,1930,Arkansas,50,Conway,290,Conway,21949
G0500290,1940,Arkansas,50,Conway,290,Conway,21536
G0500290,1950,Arkansas,50,Conway,290,Conway,18137
G0500290,1960,Arkansas,50,Conway,290,Conway,15430
G0500290,1970,Arkansas,5,Conway,29,Conway,16805
G0500290,1980,Arkansas,5,Conway,29,CONWAY COUNTY,19505
G0500290,1990,Arkansas,5,Conway,29,Conway County,19151
G0500290,2000,Arkansas,5,Conway,29,Conway County,20336
G0500290,2010,Arkansas,5,Conway County,29,Conway County,21273
G0500310,1930,Arkansas,50,Craighead,310,Craighead,44740
G0500310,1940,Arkansas,50,Craighead,310,Craighead,47200
G0500310,1950,Arkansas,50,Craighead,310,Craighead,50613
G0500310,1860,Arkansas,50,Craighead,310,Craighead,3066
G0500310,1870,Arkansas,50,Craighead,310,Craighead,4577
G0500310,1880,Arkansas,50,Craighead,310,Craighead,7037
G0500310,1890,Arkansas,50,Craighead,310,Craighead,12025
G0500310,1900,Arkansas,50,Craighead,310,Craighead,19505
G0500310,1910,Arkansas,50,Craighead,310,Craighead,27627
G0500310,1920,Arkansas,50,Craighead,310,Craighead,37541
G0500310,1930,Arkansas,50,Craighead,310,Craighead,44740
G0500310,1940,Arkansas,50,Craighead,310,Craighead,47200
G0500310,1950,Arkansas,50,Craighead,310,Craighead,50613
G0500310,1960,Arkansas,50,Craighead,310,Craighead,47303
G0500310,1970,Arkansas,5,Craighead,31,Craighead,52068
G0500310,1980,Arkansas,5,Craighead,31,CRAIGHEAD COUNTY,63239
G0500310,1990,Arkansas,5,Craighead,31,Craighead County,68956
G0500310,2000,Arkansas,5,Craighead,31,Craighead County,82148
G0500310,2010,Arkansas,5,Craighead County,31,Craighead County,96443
G0500330,1930,Arkansas,50,Crawford,330,Crawford,22549
G0500330,1940,Arkansas,50,Crawford,330,Crawford,23920
G0500330,1950,Arkansas,50,Crawford,330,Crawford,22727
G0500330,1840,Arkansas,50,Crawford,330,Crawford,4266
G0500330,1850,Arkansas,50,Crawford,330,Crawford,7960
G0500330,1860,Arkansas,50,Crawford,330,Crawford,7850
G0500330,1870,Arkansas,50,Crawford,330,Crawford,8957
G0500330,1880,Arkansas,50,Crawford,330,Crawford,14740
G0500330,1890,Arkansas,50,Crawford,330,Crawford,21714
G0500330,1900,Arkansas,50,Crawford,330,Crawford,21270
G0500330,1910,Arkansas,50,Crawford,330,Crawford,23942
G0500330,1920,Arkansas,50,Crawford,330,Crawford,25739
G0500330,1930,Arkansas,50,Crawford,330,Crawford,22549
G0500330,1940,Arkansas,50,Crawford,330,Crawford,23920
G0500330,1950,Arkansas,50,Crawford,330,Crawford,22727
G0500330,1960,Arkansas,50,Crawford,330,Crawford,21318
G0500330,1970,Arkansas,5,Crawford,33,Crawford,25677
G0500330,1980,Arkansas,5,Crawford,33,CRAWFORD COUNTY,36892
G0500330,1990,Arkansas,5,Crawford,33,Crawford County,42493
G0500330,2000,Arkansas,5,Crawford,33,Crawford County,53247
G0500330,2010,Arkansas,5,Crawford County,33,Crawford County,61948
G0500350,1930,Arkansas,50,Crittenden,350,Crittenden,39717
G0500350,1940,Arkansas,50,Crittenden,350,Crittenden,42473
G0500350,1950,Arkansas,50,Crittenden,350,Crittenden,47184
G0500350,1840,Arkansas,50,Crittenden,350,Crittenden,1561
G0500350,1850,Arkansas,50,Crittenden,350,Crittenden,2648
G0500350,1860,Arkansas,50,Crittenden,350,Crittenden,4920
G0500350,1870,Arkansas,50,Crittenden,350,Crittenden,3831
G0500350,1880,Arkansas,50,Crittenden,350,Crittenden,9415
G0500350,1890,Arkansas,50,Crittenden,350,Crittenden,13940
G0500350,1900,Arkansas,50,Crittenden,350,Crittenden,14529
G0500350,1910,Arkansas,50,Crittenden,350,Crittenden,22447
G0500350,1920,Arkansas,50,Crittenden,350,Crittenden,29309
G0500350,1930,Arkansas,50,Crittenden,350,Crittenden,39717
G0500350,1940,Arkansas,50,Crittenden,350,Crittenden,42473
G0500350,1950,Arkansas,50,Crittenden,350,Crittenden,47184
G0500350,1960,Arkansas,50,Crittenden,350,Crittenden,47564
G0500350,1970,Arkansas,5,Crittenden,35,Crittenden,48106
G0500350,1980,Arkansas,5,Crittenden,35,CRITTENDEN COUNTY,49499
G0500350,1990,Arkansas,5,Crittenden,35,Crittenden County,49939
G0500350,2000,Arkansas,5,Crittenden,35,Crittenden County,50866
G0500350,2010,Arkansas,5,Crittenden County,35,Crittenden County,50902
G0500370,1930,Arkansas,50,Cross,370,Cross,25723
G0500370,1940,Arkansas,50,Cross,370,Cross,26046
G0500370,1950,Arkansas,50,Cross,370,Cross,24757
G0500370,1870,Arkansas,50,Cross,370,Cross,3915
G0500370,1880,Arkansas,50,Cross,370,Cross,5050
G0500370,1890,Arkansas,50,Cross,370,Cross,7693
G0500370,1900,Arkansas,50,Cross,370,Cross,11051
G0500370,1910,Arkansas,50,Cross,370,Cross,14042
G0500370,1920,Arkansas,50,Cross,370,Cross,18579
G0500370,1930,Arkansas,50,Cross,370,Cross,25723
G0500370,1940,Arkansas,50,Cross,370,Cross,26046
G0500370,1950,Arkansas,50,Cross,370,Cross,24757
G0500370,1960,Arkansas,50,Cross,370,Cross,19551
G0500370,1970,Arkansas,5,Cross,37,Cross,19783
G0500370,1980,Arkansas,5,Cross,37,CROSS COUNTY,20434
G0500370,1990,Arkansas,5,Cross,37,Cross County,19225
G0500370,2000,Arkansas,5,Cross,37,Cross County,19526
G0500370,2010,Arkansas,5,Cross County,37,Cross County,17870
G0500390,1930,Arkansas,50,Dallas,390,Dallas,14671
G0500390,1940,Arkansas,50,Dallas,390,Dallas,14471
G0500390,1950,Arkansas,50,Dallas,390,Dallas,12416
G0500390,1850,Arkansas,50,Dallas,390,Dallas,6877
G0500390,1860,Arkansas,50,Dallas,390,Dallas,8283
G0500390,1870,Arkansas,50,Dallas,390,Dallas,5707
G0500390,1880,Arkansas,50,Dallas,390,Dallas,6505
G0500390,1890,Arkansas,50,Dallas,390,Dallas,9296
G0500390,1900,Arkansas,50,Dallas,390,Dallas,11518
G0500390,1910,Arkansas,50,Dallas,390,Dallas,12621
G0500390,1920,Arkansas,50,Dallas,390,Dallas,14424
G0500390,1930,Arkansas,50,Dallas,390,Dallas,14671
G0500390,1940,Arkansas,50,Dallas,390,Dallas,14471
G0500390,1950,Arkansas,50,Dallas,390,Dallas,12416
G0500390,1960,Arkansas,50,Dallas,390,Dallas,10522
G0500390,1970,Arkansas,5,Dallas,39,Dallas,10022
G0500390,1980,Arkansas,5,Dallas,39,DALLAS COUNTY,10515
G0500390,1990,Arkansas,5,Dallas,39,Dallas County,9614
G0500390,2000,Arkansas,5,Dallas,39,Dallas County,9210
G0500390,2010,Arkansas,5,Dallas County,39,Dallas County,8116
G0500410,1930,Arkansas,50,Desha,410,Desha,21814
G0500410,1940,Arkansas,50,Desha,410,Desha,27160
G0500410,1950,Arkansas,50,Desha,410,Desha,25155
G0500410,1840,Arkansas,50,Desha,410,Desha,1598
G0500410,1850,Arkansas,50,Desha,410,Desha,2911
G0500410,1860,Arkansas,50,Desha,410,Desha,6459
G0500410,1870,Arkansas,50,Desha,410,Desha,6125
G0500410,1880,Arkansas,50,Desha,410,Desha,8973
G0500410,1890,Arkansas,50,Desha,410,Desha,10324
G0500410,1900,Arkansas,50,Desha,410,Desha,11511
G0500410,1910,Arkansas,50,Desha,410,Desha,15274
G0500410,1920,Arkansas,50,Desha,410,Desha,20297
G0500410,1930,Arkansas,50,Desha,410,Desha,21814
G0500410,1940,Arkansas,50,Desha,410,Desha,27160
G0500410,1950,Arkansas,50,Desha,410,Desha,25155
G0500410,1960,Arkansas,50,Desha,410,Desha,20770
G0500410,1970,Arkansas,5,Desha,41,Desha,18761
G0500410,1980,Arkansas,5,Desha,41,DESHA COUNTY,19760
G0500410,1990,Arkansas,5,Desha,41,Desha County,16798
G0500410,2000,Arkansas,5,Desha,41,Desha County,15341
G0500410,2010,Arkansas,5,Desha County,41,Desha County,13008
G0500415,1880,Arkansas,50,Dorsey,415,Dorsey,8370
G0500430,1930,Arkansas,50,Drew,430,Drew,19928
G0500430,1940,Arkansas,50,Drew,430,Drew,19831
G0500430,1950,Arkansas,50,Drew,430,Drew,17959
G0500430,1850,Arkansas,50,Drew,430,Drew,3276
G0500430,1860,Arkansas,50,Drew,430,Drew,9078
G0500430,1870,Arkansas,50,Drew,430,Drew,9960
G0500430,1880,Arkansas,50,Drew,430,Drew,12231
G0500430,1890,Arkansas,50,Drew,430,Drew,17352
G0500430,1900,Arkansas,50,Drew,430,Drew,19451
G0500430,1910,Arkansas,50,Drew,430,Drew,21960
G0500430,1920,Arkansas,50,Drew,430,Drew,21822
G0500430,1930,Arkansas,50,Drew,430,Drew,19928
G0500430,1940,Arkansas,50,Drew,430,Drew,19831
G0500430,1950,Arkansas,50,Drew,430,Drew,17959
G0500430,1960,Arkansas,50,Drew,430,Drew,15213
G0500430,1970,Arkansas,5,Drew,43,Drew,15157
G0500430,1980,Arkansas,5,Drew,43,DREW COUNTY,17910
G0500430,1990,Arkansas,5,Drew,43,Drew County,17369
G0500430,2000,Arkansas,5,Drew,43,Drew County,18723
G0500430,2010,Arkansas,5,Drew County,43,Drew County,18509
G0500450,1930,Arkansas,50,Faulkner,450,Faulkner,28381
G0500450,1940,Arkansas,50,Faulkner,450,Faulkner,25880
G0500450,1950,Arkansas,50,Faulkner,450,Faulkner,25289
G0500450,1880,Arkansas,50,Faulkner,450,Faulkner,12786
G0500450,1890,Arkansas,50,Faulkner,450,Faulkner,18342
G0500450,1900,Arkansas,50,Faulkner,450,Faulkner,20780
G0500450,1910,Arkansas,50,Faulkner,450,Faulkner,23708
G0500450,1920,Arkansas,50,Faulkner,450,Faulkner,27681
G0500450,1930,Arkansas,50,Faulkner,450,Faulkner,28381
G0500450,1940,Arkansas,50,Faulkner,450,Faulkner,25880
G0500450,1950,Arkansas,50,Faulkner,450,Faulkner,25289
G0500450,1960,Arkansas,50,Faulkner,450,Faulkner,24303
G0500450,1970,Arkansas,5,Faulkner,45,Faulkner,31572
G0500450,1980,Arkansas,5,Faulkner,45,FAULKNER COUNTY,46192
G0500450,1990,Arkansas,5,Faulkner,45,Faulkner County,60006
G0500450,2000,Arkansas,5,Faulkner,45,Faulkner County,86014
G0500450,2010,Arkansas,5,Faulkner County,45,Faulkner County,113237
G0500470,1930,Arkansas,50,Franklin,470,Franklin,15762
